SaleID,Date,CustomerID,ProductID,Quantity,Channel,City
S04795,2024-07-25,CUST-179,PROD-035,139,Distributor,Depok
S04796,2024-04-01,CUST-027,PROD-038,298,Modern Trade,Bandung
S04797,2024-03-31,CUST-051,PROD-035,216,Modern Trade,Depok
S04798,2024-05-07,CUST-075,PROD-013,111,Distributor,Bandung Barat
S04799,2024-12-31,CUST-144,PROD-007,67,Traditional Trade,Banjar
S04800,2024-01-22,CUST-087,PROD-005,361,Distributor,Subang
S04801,2024-07-24,CUST-188,PROD-029,48,Modern Trade,Bekasi Kab.
S04802,2024-02-01,CUST-123,PROD-008,41,E-commerce,Bandung
S04803,2024-02-27,CUST-076,PROD-008,288,Distributor,Bekasi Kab.
S04804,2024-05-28,CUST-040,PROD-007,136,Modern Trade,Garut
S04805,2024-06-27,CUST-067,PROD-019,19,E-commerce,Purwakarta
S04806,2024-03-26,CUST-130,PROD-039,229,Modern Trade,Depok
S04807,2024-04-10,CUST-102,PROD-023,24,E-commerce,Tasikmalaya Kab.
S04808,2024-02-03,CUST-176,PROD-036,114,Modern Trade,Cirebon
S04809,2024-04-07,CUST-180,PROD-032,466,Distributor,Garut Kab.
S04810,2024-12-21,CUST-152,PROD-004,123,Distributor,Bogor
S04811,2024-12-15,CUST-093,PROD-030,184,Distributor,Tasikmalaya
S04812,2024-04-15,CUST-110,PROD-039,71,Modern Trade,Depok
S04813,2024-07-21,CUST-082,PROD-005,10,Modern Trade,Tasikmalaya Kab.
S04814,2024-12-04,CUST-078,PROD-003,88,Modern Trade,Sukabumi Kab.
S04815,2024-01-03,CUST-002,PROD-022,1,E-commerce,Ciamis
S04816,2024-11-04,CUST-065,PROD-028,192,Modern Trade,Cirebon Kab.
S04817,2024-12-16,CUST-020,PROD-022,70,Traditional Trade,Pangandaran
S04818,2024-02-04,CUST-034,PROD-022,217,Modern Trade,Garut Kab.
S04819,2024-03-01,CUST-041,PROD-034,29,E-commerce,Cirebon Kab.
S04820,2024-12-20,CUST-169,PROD-029,125,Traditional Trade,Ciamis
S04821,2024-07-08,CUST-023,PROD-013,104,Traditional Trade,Cirebon Kab.
S04822,2024-01-06,CUST-038,PROD-007,496,Distributor,Purwakarta
S04823,2024-03-26,CUST-172,PROD-010,487,Distributor,Kuningan
S04824,2024-06-02,CUST-067,PROD-028,44,E-commerce,Purwakarta
S04825,2024-09-06,CUST-062,PROD-004,39,E-commerce,Ciamis
S04826,2024-09-27,CUST-140,PROD-032,3,E-commerce,Bekasi
S04827,2024-12-30,CUST-030,PROD-022,37,E-commerce,Banjar
S04828,2024-04-03,CUST-087,PROD-020,157,Distributor,Subang
S04829,2024-07-08,CUST-193,PROD-020,21,Modern Trade,Tasikmalaya Kab.
S04830,2024-07-06,CUST-169,PROD-006,91,Traditional Trade,Ciamis
S04831,2024-05-07,CUST-148,PROD-009,22,E-commerce,Bogor
S04832,2024-03-03,CUST-118,PROD-028,32,E-commerce,Garut
S04833,2024-12-25,CUST-006,PROD-013,75,Traditional Trade,Pangandaran
S04834,2024-11-17,CUST-075,PROD-031,263,Distributor,Bandung Barat
S04835,2024-06-22,CUST-132,PROD-039,44,E-commerce,Cimahi
S04836,2024-08-03,CUST-093,PROD-014,371,Distributor,Tasikmalaya
S04837,2024-03-18,CUST-010,PROD-022,14,E-commerce,Kuningan
S04838,2024-07-10,CUST-051,PROD-037,64,Modern Trade,Depok
S04839,2024-09-07,CUST-093,PROD-024,321,Distributor,Tasikmalaya
S04840,2024-06-28,CUST-038,PROD-008,393,Distributor,Purwakarta
S04841,2024-12-29,CUST-129,PROD-015,75,Traditional Trade,Sukabumi
S04842,2024-08-06,CUST-136,PROD-006,117,Distributor,Indramayu
S04843,2024-04-24,CUST-102,PROD-023,37,E-commerce,Tasikmalaya Kab.
S04844,2024-10-18,CUST-081,PROD-025,183,Modern Trade,Sumedang
S04845,2024-03-03,CUST-083,PROD-031,218,Distributor,Cirebon Kab.
S04846,2024-04-28,CUST-191,PROD-029,438,Distributor,Ciamis
S04847,2024-04-18,CUST-161,PROD-023,270,Modern Trade,Purwakarta
S04848,2024-05-23,CUST-143,PROD-010,496,Distributor,Cimahi
S04849,2024-10-23,CUST-031,PROD-009,134,Modern Trade,Cirebon Kab.
S04850,2024-06-16,CUST-021,PROD-013,140,Modern Trade,Bandung Barat
S04851,2024-10-29,CUST-131,PROD-032,140,Traditional Trade,Sukabumi
S04852,2024-07-23,CUST-126,PROD-001,78,Traditional Trade,Sukabumi Kab.
S04853,2024-04-17,CUST-194,PROD-001,134,Modern Trade,Kuningan
S04854,2024-11-04,CUST-035,PROD-037,403,Distributor,Garut Kab.
S04855,2024-03-21,CUST-169,PROD-040,127,Traditional Trade,Ciamis
S04856,2024-03-17,CUST-187,PROD-018,109,Modern Trade,Pangandaran
S04857,2024-06-24,CUST-144,PROD-036,57,Traditional Trade,Banjar
S04858,2024-03-27,CUST-184,PROD-031,381,Distributor,Sukabumi Kab.
S04859,2024-01-04,CUST-045,PROD-001,132,Traditional Trade,Bogor
S04860,2024-08-19,CUST-059,PROD-036,29,E-commerce,Tasikmalaya Kab.
S04861,2024-06-27,CUST-178,PROD-009,18,Traditional Trade,Karawang
S04862,2024-05-31,CUST-012,PROD-022,9,Traditional Trade,Cirebon
S04863,2024-12-21,CUST-140,PROD-028,48,E-commerce,Bekasi
S04864,2024-07-21,CUST-033,PROD-026,76,Distributor,Majalengka
S04865,2024-11-20,CUST-177,PROD-010,129,Traditional Trade,Bogor Kab.
S04866,2024-02-22,CUST-021,PROD-003,38,Modern Trade,Bandung Barat
S04867,2024-07-20,CUST-060,PROD-002,7,Traditional Trade,Pangandaran
S04868,2024-11-21,CUST-052,PROD-037,463,Distributor,Sumedang
S04869,2024-07-26,CUST-182,PROD-031,141,Traditional Trade,Banjar
S04870,2024-09-19,CUST-167,PROD-033,266,Modern Trade,Depok
S04871,2024-04-25,CUST-177,PROD-032,27,Traditional Trade,Bogor Kab.
S04872,2024-02-05,CUST-123,PROD-012,3,E-commerce,Bandung
S04873,2024-06-05,CUST-106,PROD-003,209,Distributor,Purwakarta
S04874,2024-04-30,CUST-192,PROD-026,10,Traditional Trade,Cirebon
S04875,2024-11-21,CUST-100,PROD-014,53,Traditional Trade,Pangandaran
S04876,2024-03-22,CUST-154,PROD-012,192,Distributor,Bekasi
S04877,2024-12-21,CUST-071,PROD-026,34,Traditional Trade,Bogor Kab.
S04878,2024-12-19,CUST-135,PROD-016,262,Modern Trade,Bandung
S04879,2024-03-23,CUST-200,PROD-008,40,E-commerce,Garut Kab.
S04880,2024-04-18,CUST-062,PROD-028,48,E-commerce,Ciamis
S04881,2024-11-30,CUST-088,PROD-007,276,Distributor,Indramayu
S04882,2024-12-21,CUST-024,PROD-015,229,Modern Trade,Bekasi Kab.
S04883,2024-05-30,CUST-040,PROD-036,52,Modern Trade,Garut
S04884,2024-04-11,CUST-076,PROD-008,193,Distributor,Bekasi Kab.
S04885,2024-07-03,CUST-175,PROD-010,287,Modern Trade,Purwakarta
S04886,2024-09-04,CUST-136,PROD-015,368,Distributor,Indramayu
S04887,2024-03-30,CUST-182,PROD-018,45,Traditional Trade,Banjar
S04888,2024-09-29,CUST-009,PROD-037,54,Traditional Trade,Garut
S04889,2024-01-20,CUST-003,PROD-035,3,E-commerce,Purwakarta
S04890,2024-01-19,CUST-182,PROD-002,90,Traditional Trade,Banjar
S04891,2024-04-28,CUST-021,PROD-022,168,Modern Trade,Bandung Barat
S04892,2024-04-20,CUST-095,PROD-015,37,E-commerce,Pangandaran
S04893,2024-04-10,CUST-176,PROD-037,36,Modern Trade,Cirebon
S04894,2024-06-19,CUST-175,PROD-039,265,Modern Trade,Purwakarta
S04895,2024-04-11,CUST-196,PROD-036,26,Traditional Trade,Depok
S04896,2024-03-09,CUST-191,PROD-005,298,Distributor,Ciamis
S04897,2024-04-08,CUST-016,PROD-015,17,E-commerce,Cimahi
S04898,2024-12-24,CUST-107,PROD-027,116,Traditional Trade,Karawang
S04899,2024-05-10,CUST-093,PROD-016,174,Distributor,Tasikmalaya
S04900,2024-05-31,CUST-133,PROD-036,361,Distributor,Cirebon Kab.
S04901,2024-07-23,CUST-139,PROD-038,47,Traditional Trade,Cianjur
S04902,2024-12-26,CUST-157,PROD-018,125,Traditional Trade,Subang
S04903,2024-03-22,CUST-079,PROD-035,5,E-commerce,Bogor Kab.
S04904,2024-08-31,CUST-070,PROD-025,134,Traditional Trade,Majalengka
S04905,2024-09-18,CUST-048,PROD-022,125,Traditional Trade,Depok
S04906,2024-08-04,CUST-015,PROD-031,4,E-commerce,Bogor Kab.
S04907,2024-02-03,CUST-034,PROD-037,236,Modern Trade,Garut Kab.
S04908,2024-08-30,CUST-060,PROD-034,116,Traditional Trade,Pangandaran
S04909,2024-01-25,CUST-190,PROD-023,20,E-commerce,Cirebon Kab.
S04910,2024-07-31,CUST-002,PROD-016,9,E-commerce,Ciamis
S04911,2024-10-01,CUST-080,PROD-006,183,Distributor,Banjar
S04912,2024-03-14,CUST-019,PROD-015,9,Traditional Trade,Banjar
S04913,2024-11-13,CUST-049,PROD-018,278,Modern Trade,Pangandaran
S04914,2024-01-12,CUST-078,PROD-038,291,Modern Trade,Sukabumi Kab.
S04915,2024-11-14,CUST-028,PROD-013,233,Modern Trade,Cirebon Kab.
S04916,2024-06-06,CUST-048,PROD-024,68,Traditional Trade,Depok
S04917,2024-03-15,CUST-096,PROD-013,444,Distributor,Indramayu
S04918,2024-02-20,CUST-165,PROD-001,66,Traditional Trade,Karawang
S04919,2024-12-17,CUST-177,PROD-036,128,Traditional Trade,Bogor Kab.
S04920,2024-01-28,CUST-109,PROD-018,74,Traditional Trade,Tasikmalaya
S04921,2024-03-11,CUST-176,PROD-033,247,Modern Trade,Cirebon
S04922,2024-04-18,CUST-073,PROD-038,11,E-commerce,Cimahi
S04923,2024-08-09,CUST-100,PROD-006,14,Traditional Trade,Pangandaran
S04924,2024-07-10,CUST-029,PROD-017,148,Traditional Trade,Tasikmalaya Kab.
S04925,2024-02-17,CUST-188,PROD-004,277,Modern Trade,Bekasi Kab.
S04926,2024-04-03,CUST-157,PROD-014,92,Traditional Trade,Subang
S04927,2024-03-21,CUST-058,PROD-030,50,E-commerce,Sukabumi
S04928,2024-03-14,CUST-048,PROD-020,147,Traditional Trade,Depok
S04929,2024-05-10,CUST-023,PROD-008,63,Traditional Trade,Cirebon Kab.
S04930,2024-09-12,CUST-027,PROD-002,220,Modern Trade,Bandung
S04931,2024-03-15,CUST-007,PROD-037,81,Modern Trade,Depok
S04932,2024-04-23,CUST-049,PROD-004,253,Modern Trade,Pangandaran
S04933,2024-04-29,CUST-182,PROD-010,54,Traditional Trade,Banjar
S04934,2024-12-24,CUST-109,PROD-020,58,Traditional Trade,Tasikmalaya
S04935,2024-12-18,CUST-068,PROD-035,33,E-commerce,Bogor
S04936,2024-11-01,CUST-170,PROD-010,233,Modern Trade,Bogor Kab.
S04937,2024-03-22,CUST-187,PROD-028,165,Modern Trade,Pangandaran
S04938,2024-01-27,CUST-172,PROD-015,409,Distributor,Kuningan
S04939,2024-04-10,CUST-154,PROD-036,100,Distributor,Bekasi
S04940,2024-03-28,CUST-151,PROD-001,78,Traditional Trade,Subang
S04941,2024-06-25,CUST-073,PROD-022,33,E-commerce,Cimahi
S04942,2024-10-20,CUST-101,PROD-027,138,Modern Trade,Cianjur
S04943,2024-11-18,CUST-008,PROD-029,94,Modern Trade,Tasikmalaya Kab.
S04944,2024-11-14,CUST-053,PROD-015,73,Traditional Trade,Bogor Kab.
S04945,2024-04-21,CUST-142,PROD-010,434,Distributor,Cirebon Kab.
S04946,2024-09-03,CUST-199,PROD-020,121,Traditional Trade,Tasikmalaya
S04947,2024-04-09,CUST-135,PROD-022,64,Modern Trade,Bandung
S04948,2024-01-24,CUST-137,PROD-009,21,E-commerce,Kuningan
S04949,2024-09-11,CUST-003,PROD-032,25,E-commerce,Purwakarta
S04950,2024-01-04,CUST-078,PROD-017,89,Modern Trade,Sukabumi Kab.
S04951,2024-05-09,CUST-145,PROD-019,114,Traditional Trade,Garut Kab.
S04952,2024-04-13,CUST-172,PROD-040,302,Distributor,Kuningan
S04953,2024-09-07,CUST-086,PROD-027,65,Traditional Trade,Bogor Kab.
S04954,2024-10-14,CUST-046,PROD-037,213,Distributor,Bekasi
S04955,2024-04-07,CUST-090,PROD-034,152,Distributor,Cimahi
S04956,2024-11-04,CUST-186,PROD-010,117,Traditional Trade,Tasikmalaya
S04957,2024-04-04,CUST-156,PROD-030,24,E-commerce,Kuningan
S04958,2024-06-01,CUST-142,PROD-021,385,Distributor,Cirebon Kab.
S04959,2024-09-24,CUST-009,PROD-021,146,Traditional Trade,Garut
S04960,2024-09-06,CUST-115,PROD-034,260,Modern Trade,Cimahi
S04961,2024-12-28,CUST-154,PROD-009,403,Distributor,Bekasi
S04962,2024-03-17,CUST-130,PROD-034,97,Modern Trade,Depok
S04963,2024-08-24,CUST-075,PROD-012,149,Distributor,Bandung Barat
S04964,2024-08-05,CUST-081,PROD-021,129,Modern Trade,Sumedang
S04965,2024-12-06,CUST-128,PROD-020,1,E-commerce,Tasikmalaya Kab.
S04966,2024-02-28,CUST-034,PROD-006,213,Modern Trade,Garut Kab.
S04967,2024-10-07,CUST-147,PROD-036,21,E-commerce,Bandung
S04968,2024-07-20,CUST-039,PROD-012,43,Traditional Trade,Purwakarta
S04969,2024-03-30,CUST-013,PROD-031,52,Distributor,Cianjur
S04970,2024-06-12,CUST-133,PROD-002,449,Distributor,Cirebon Kab.
S04971,2024-04-15,CUST-050,PROD-016,117,Distributor,Sukabumi
S04972,2024-07-24,CUST-023,PROD-001,17,Traditional Trade,Cirebon Kab.
S04973,2024-11-28,CUST-122,PROD-004,24,Traditional Trade,Bogor
S04974,2024-07-20,CUST-120,PROD-001,292,Modern Trade,Cimahi
S04975,2024-08-13,CUST-088,PROD-035,435,Distributor,Indramayu
S04976,2024-06-30,CUST-157,PROD-013,14,Traditional Trade,Subang
S04977,2024-01-20,CUST-112,PROD-031,93,Traditional Trade,Cianjur
S04978,2024-03-19,CUST-111,PROD-020,68,Distributor,Sukabumi
S04979,2024-06-19,CUST-072,PROD-007,192,Distributor,Sumedang
S04980,2024-04-08,CUST-154,PROD-040,152,Distributor,Bekasi
S04981,2024-03-06,CUST-057,PROD-033,250,Modern Trade,Tasikmalaya Kab.
S04982,2024-06-24,CUST-001,PROD-028,20,Traditional Trade,Depok
S04983,2024-04-12,CUST-156,PROD-020,17,E-commerce,Kuningan
S04984,2024-03-26,CUST-113,PROD-032,197,Modern Trade,Bandung
S04985,2024-06-08,CUST-062,PROD-009,16,E-commerce,Ciamis
S04986,2024-02-20,CUST-047,PROD-034,219,Modern Trade,Garut
S04987,2024-12-10,CUST-078,PROD-014,186,Modern Trade,Sukabumi Kab.
S04988,2024-11-21,CUST-106,PROD-004,437,Distributor,Purwakarta
S04989,2024-09-14,CUST-187,PROD-029,203,Modern Trade,Pangandaran
S04990,2024-02-10,CUST-159,PROD-015,186,Modern Trade,Garut Kab.
S04991,2024-10-19,CUST-198,PROD-017,418,Distributor,Bandung
S04992,2024-11-03,CUST-126,PROD-019,70,Traditional Trade,Sukabumi Kab.
S04993,2024-10-15,CUST-177,PROD-038,58,Traditional Trade,Bogor Kab.
S04994,2024-02-13,CUST-005,PROD-009,6,Traditional Trade,Cimahi
S04995,2024-08-18,CUST-031,PROD-027,280,Modern Trade,Cirebon Kab.
S04996,2024-11-11,CUST-037,PROD-015,109,Distributor,Indramayu
S04997,2024-07-24,CUST-079,PROD-037,48,E-commerce,Bogor Kab.
S04998,2024-08-19,CUST-143,PROD-028,92,Distributor,Cimahi
S04999,2024-06-06,CUST-052,PROD-004,142,Distributor,Sumedang
S05000,2024-07-04,CUST-197,PROD-021,275,Distributor,Bandung
S05001,2024-01-14,CUST-139,PROD-034,34,Traditional Trade,Cianjur
S05002,2024-08-16,CUST-043,PROD-019,72,Modern Trade,Ciamis
S05003,2024-02-01,CUST-198,PROD-037,329,Distributor,Bandung
S05004,2024-05-25,CUST-151,PROD-004,18,Traditional Trade,Subang
S05005,2024-04-04,CUST-040,PROD-037,37,Modern Trade,Garut
S05006,2024-07-11,CUST-063,PROD-032,146,Traditional Trade,Purwakarta
S05007,2024-02-20,CUST-130,PROD-012,117,Modern Trade,Depok
S05008,2024-09-06,CUST-087,PROD-016,339,Distributor,Subang
S05009,2024-10-29,CUST-073,PROD-014,14,E-commerce,Cimahi
S05010,2024-03-01,CUST-175,PROD-001,256,Modern Trade,Purwakarta
S05011,2024-02-09,CUST-104,PROD-032,25,E-commerce,Karawang
S05012,2024-02-24,CUST-158,PROD-021,16,Traditional Trade,Depok
S05013,2024-11-24,CUST-016,PROD-004,41,E-commerce,Cimahi
S05014,2024-07-04,CUST-059,PROD-009,40,E-commerce,Tasikmalaya Kab.
S05015,2024-06-09,CUST-047,PROD-022,249,Modern Trade,Garut
S05016,2024-02-10,CUST-116,PROD-012,42,E-commerce,Cianjur
S05017,2024-08-20,CUST-158,PROD-030,11,Traditional Trade,Depok
S05018,2024-11-21,CUST-109,PROD-030,83,Traditional Trade,Tasikmalaya
S05019,2024-11-09,CUST-009,PROD-032,125,Traditional Trade,Garut
S05020,2024-08-11,CUST-065,PROD-036,82,Modern Trade,Cirebon Kab.
S05021,2024-01-29,CUST-059,PROD-007,4,E-commerce,Tasikmalaya Kab.
S05022,2024-02-12,CUST-102,PROD-017,31,E-commerce,Tasikmalaya Kab.
S05023,2024-01-19,CUST-192,PROD-001,74,Traditional Trade,Cirebon
S05024,2024-03-26,CUST-136,PROD-014,269,Distributor,Indramayu
S05025,2024-02-20,CUST-123,PROD-038,12,E-commerce,Bandung
S05026,2024-03-26,CUST-180,PROD-026,96,Distributor,Garut Kab.
S05027,2024-04-28,CUST-146,PROD-027,22,E-commerce,Bogor
S05028,2024-12-14,CUST-091,PROD-016,33,Modern Trade,Subang
S05029,2024-08-05,CUST-096,PROD-007,339,Distributor,Indramayu
S05030,2024-11-11,CUST-058,PROD-032,19,E-commerce,Sukabumi
S05031,2024-09-15,CUST-177,PROD-025,28,Traditional Trade,Bogor Kab.
S05032,2024-02-12,CUST-032,PROD-031,113,Distributor,Tasikmalaya
S05033,2024-09-29,CUST-048,PROD-016,120,Traditional Trade,Depok
S05034,2024-03-30,CUST-045,PROD-014,102,Traditional Trade,Bogor
S05035,2024-08-16,CUST-182,PROD-025,31,Traditional Trade,Banjar
S05036,2024-04-16,CUST-100,PROD-030,48,Traditional Trade,Pangandaran
S05037,2024-12-31,CUST-100,PROD-007,97,Traditional Trade,Pangandaran
S05038,2024-03-27,CUST-046,PROD-012,114,Distributor,Bekasi
S05039,2024-03-31,CUST-159,PROD-003,183,Modern Trade,Garut Kab.
S05040,2024-12-10,CUST-165,PROD-027,58,Traditional Trade,Karawang
S05041,2024-01-10,CUST-144,PROD-019,124,Traditional Trade,Banjar
S05042,2024-09-08,CUST-174,PROD-037,284,Distributor,Karawang
S05043,2024-09-23,CUST-126,PROD-007,11,Traditional Trade,Sukabumi Kab.
S05044,2024-11-12,CUST-046,PROD-016,359,Distributor,Bekasi
S05045,2024-12-24,CUST-121,PROD-032,43,E-commerce,Bogor
S05046,2024-12-24,CUST-088,PROD-008,325,Distributor,Indramayu
S05047,2024-01-26,CUST-061,PROD-013,389,Distributor,Bandung Barat
S05048,2024-11-07,CUST-046,PROD-011,202,Distributor,Bekasi
S05049,2024-08-19,CUST-179,PROD-020,92,Distributor,Depok
S05050,2024-08-19,CUST-190,PROD-018,21,E-commerce,Cirebon Kab.
S05051,2024-02-18,CUST-163,PROD-037,131,Traditional Trade,Tasikmalaya Kab.
S05052,2024-08-20,CUST-081,PROD-006,164,Modern Trade,Sumedang
S05053,2024-12-26,CUST-170,PROD-020,229,Modern Trade,Bogor Kab.
S05054,2024-12-05,CUST-045,PROD-032,40,Traditional Trade,Bogor
S05055,2024-05-27,CUST-118,PROD-029,34,E-commerce,Garut
S05056,2024-01-16,CUST-196,PROD-004,70,Traditional Trade,Depok
S05057,2024-04-22,CUST-047,PROD-007,130,Modern Trade,Garut
S05058,2024-11-09,CUST-158,PROD-020,13,Traditional Trade,Depok
S05059,2024-09-11,CUST-152,PROD-034,388,Distributor,Bogor
S05060,2024-06-06,CUST-194,PROD-036,190,Modern Trade,Kuningan
S05061,2024-01-22,CUST-171,PROD-007,25,Traditional Trade,Bekasi
S05062,2024-05-20,CUST-162,PROD-033,20,Traditional Trade,Purwakarta
S05063,2024-06-10,CUST-023,PROD-015,30,Traditional Trade,Cirebon Kab.
S05064,2024-12-10,CUST-061,PROD-032,477,Distributor,Bandung Barat
S05065,2024-08-17,CUST-165,PROD-022,33,Traditional Trade,Karawang
S05066,2024-04-09,CUST-013,PROD-040,147,Distributor,Cianjur
S05067,2024-07-03,CUST-199,PROD-029,75,Traditional Trade,Tasikmalaya
S05068,2024-01-26,CUST-007,PROD-025,282,Modern Trade,Depok
S05069,2024-12-23,CUST-170,PROD-005,297,Modern Trade,Bogor Kab.
S05070,2024-04-21,CUST-166,PROD-014,75,Modern Trade,Garut
S05071,2024-06-13,CUST-180,PROD-035,364,Distributor,Garut Kab.
S05072,2024-04-20,CUST-172,PROD-002,465,Distributor,Kuningan
S05073,2024-09-01,CUST-192,PROD-025,115,Traditional Trade,Cirebon
S05074,2024-08-24,CUST-141,PROD-016,261,Distributor,Bogor
S05075,2024-09-18,CUST-028,PROD-016,180,Modern Trade,Cirebon Kab.
S05076,2024-03-29,CUST-096,PROD-011,388,Distributor,Indramayu
S05077,2024-04-10,CUST-107,PROD-035,114,Traditional Trade,Karawang
S05078,2024-02-17,CUST-098,PROD-023,68,Modern Trade,Sumedang
S05079,2024-08-22,CUST-112,PROD-005,34,Traditional Trade,Cianjur
S05080,2024-01-16,CUST-001,PROD-035,15,Traditional Trade,Depok
S05081,2024-08-01,CUST-043,PROD-029,163,Modern Trade,Ciamis
S05082,2024-11-22,CUST-042,PROD-005,98,Traditional Trade,Kuningan
S05083,2024-11-28,CUST-095,PROD-003,2,E-commerce,Pangandaran
S05084,2024-06-02,CUST-178,PROD-006,35,Traditional Trade,Karawang
S05085,2024-06-06,CUST-188,PROD-023,192,Modern Trade,Bekasi Kab.
S05086,2024-01-30,CUST-129,PROD-002,121,Traditional Trade,Sukabumi
S05087,2024-08-27,CUST-051,PROD-018,198,Modern Trade,Depok
S05088,2024-11-07,CUST-144,PROD-030,131,Traditional Trade,Banjar
S05089,2024-03-22,CUST-167,PROD-038,32,Modern Trade,Depok
S05090,2024-05-17,CUST-015,PROD-005,26,E-commerce,Bogor Kab.
S05091,2024-11-13,CUST-125,PROD-011,18,E-commerce,Bekasi
S05092,2024-11-24,CUST-161,PROD-001,88,Modern Trade,Purwakarta
S05093,2024-03-22,CUST-087,PROD-010,83,Distributor,Subang
S05094,2024-07-13,CUST-053,PROD-026,111,Traditional Trade,Bogor Kab.
S05095,2024-03-09,CUST-145,PROD-033,53,Traditional Trade,Garut Kab.
S05096,2024-02-08,CUST-089,PROD-027,208,Modern Trade,Purwakarta
S05097,2024-12-05,CUST-106,PROD-012,240,Distributor,Purwakarta
S05098,2024-11-07,CUST-006,PROD-002,66,Traditional Trade,Pangandaran
S05099,2024-10-11,CUST-031,PROD-001,51,Modern Trade,Cirebon Kab.
S05100,2024-01-19,CUST-197,PROD-001,73,Distributor,Bandung
S05101,2024-11-14,CUST-040,PROD-033,172,Modern Trade,Garut
S05102,2024-05-27,CUST-158,PROD-022,81,Traditional Trade,Depok
S05103,2024-04-17,CUST-069,PROD-012,144,Distributor,Subang
S05104,2024-07-11,CUST-135,PROD-039,92,Modern Trade,Bandung
S05105,2024-02-04,CUST-013,PROD-036,142,Distributor,Cianjur
S05106,2024-10-09,CUST-004,PROD-021,287,Modern Trade,Cirebon
S05107,2024-07-26,CUST-178,PROD-020,109,Traditional Trade,Karawang
S05108,2024-03-07,CUST-003,PROD-036,21,E-commerce,Purwakarta
S05109,2024-03-08,CUST-140,PROD-026,16,E-commerce,Bekasi
S05110,2024-03-07,CUST-065,PROD-031,167,Modern Trade,Cirebon Kab.
S05111,2024-01-22,CUST-027,PROD-001,78,Modern Trade,Bandung
S05112,2024-07-28,CUST-107,PROD-038,10,Traditional Trade,Karawang
S05113,2024-11-13,CUST-050,PROD-014,390,Distributor,Sukabumi
S05114,2024-01-07,CUST-017,PROD-026,118,Traditional Trade,Cianjur
S05115,2024-01-19,CUST-200,PROD-007,11,E-commerce,Garut Kab.
S05116,2024-07-22,CUST-032,PROD-012,329,Distributor,Tasikmalaya
S05117,2024-11-07,CUST-179,PROD-024,384,Distributor,Depok
S05118,2024-04-13,CUST-017,PROD-019,114,Traditional Trade,Cianjur
S05119,2024-04-19,CUST-034,PROD-009,60,Modern Trade,Garut Kab.
S05120,2024-07-31,CUST-035,PROD-035,288,Distributor,Garut Kab.
S05121,2024-03-30,CUST-152,PROD-004,68,Distributor,Bogor
S05122,2024-01-11,CUST-182,PROD-032,135,Traditional Trade,Banjar
S05123,2024-09-28,CUST-146,PROD-006,3,E-commerce,Bogor
S05124,2024-08-11,CUST-050,PROD-028,280,Distributor,Sukabumi
S05125,2024-07-25,CUST-174,PROD-028,433,Distributor,Karawang
S05126,2024-10-02,CUST-176,PROD-040,101,Modern Trade,Cirebon
S05127,2024-08-29,CUST-103,PROD-029,35,Traditional Trade,Tasikmalaya
S05128,2024-03-12,CUST-033,PROD-005,411,Distributor,Majalengka
S05129,2024-04-19,CUST-089,PROD-005,258,Modern Trade,Purwakarta
S05130,2024-02-17,CUST-155,PROD-037,173,Distributor,Tasikmalaya Kab.
S05131,2024-02-18,CUST-129,PROD-028,117,Traditional Trade,Sukabumi
S05132,2024-08-29,CUST-085,PROD-009,145,Modern Trade,Sukabumi Kab.
S05133,2024-11-19,CUST-059,PROD-029,17,E-commerce,Tasikmalaya Kab.
S05134,2024-12-20,CUST-010,PROD-014,35,E-commerce,Kuningan
S05135,2024-08-12,CUST-153,PROD-038,149,Distributor,Bandung
S05136,2024-03-07,CUST-057,PROD-040,228,Modern Trade,Tasikmalaya Kab.
S05137,2024-02-10,CUST-066,PROD-034,113,Modern Trade,Cimahi
S05138,2024-11-05,CUST-119,PROD-037,49,Traditional Trade,Majalengka
S05139,2024-07-24,CUST-112,PROD-014,101,Traditional Trade,Cianjur
S05140,2024-08-08,CUST-015,PROD-018,50,E-commerce,Bogor Kab.
S05141,2024-10-22,CUST-156,PROD-033,11,E-commerce,Kuningan
S05142,2024-09-12,CUST-013,PROD-034,70,Distributor,Cianjur
S05143,2024-11-11,CUST-114,PROD-028,247,Distributor,Cirebon Kab.
S05144,2024-01-22,CUST-118,PROD-036,48,E-commerce,Garut
S05145,2024-10-05,CUST-142,PROD-037,198,Distributor,Cirebon Kab.
S05146,2024-11-16,CUST-114,PROD-023,430,Distributor,Cirebon Kab.
